,is_related,p1,p2
1766,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0168/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0714/MID1
1767,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0373/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0373/MID4
1768,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0248/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0946/MID3
1769,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0838/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0832/MID4
1770,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0215/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0215/MID9
1771,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0444/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0683/MID6
1772,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0179/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0179/MID3
1773,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0994/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0444/MID3
1774,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0724/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0500/MID5
1775,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0368/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0236/MID3
1776,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0704/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0500/MID5
1777,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0409/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0409/MID3
1778,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0393/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0393/MID2
1779,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0818/MID8,/Users/harish3110/Desktop/AIET/capstone_project/train/F0165/MID9
1780,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0857/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0988/MID6
1781,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0091/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0365/MID1
1782,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0716/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0716/MID3
1783,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0036/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0036/MID7
1784,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0206/MID8,/Users/harish3110/Desktop/AIET/capstone_project/train/F0206/MID9
1785,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0631/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0820/MID3
1786,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0601/MID24,/Users/harish3110/Desktop/AIET/capstone_project/train/F0376/MID1
1787,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0656/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0216/MID4
1788,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0953/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0953/MID1
1789,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0093/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0621/MID3
1790,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0157/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0157/MID3
1791,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0155/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0460/MID3
1792,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0811/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0811/MID7
1793,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0696/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0031/MID1
1794,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0425/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0195/MID2
1795,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0385/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0768/MID3
1796,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0537/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0537/MID6
1797,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0843/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0241/MID4
1798,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0423/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0368/MID5
1799,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0044/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0736/MID8
1800,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0160/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0313/MID1
1801,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0552/MID8,/Users/harish3110/Desktop/AIET/capstone_project/train/F0350/MID5
1802,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0785/MID9,/Users/harish3110/Desktop/AIET/capstone_project/train/F0664/MID9
1803,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0443/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0443/MID4
1804,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0841/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0841/MID4
1805,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0601/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0691/MID1
1806,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0326/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0326/MID6
1807,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0209/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0833/MID2
1808,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0158/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0158/MID8
1809,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0842/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0688/MID3
1810,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0665/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0900/MID2
1811,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0816/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0836/MID1
1812,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0984/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0693/MID1
1813,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0192/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0192/MID3
1814,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0091/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F1000/MID3
1815,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0736/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0167/MID3
1816,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0020/MID9,/Users/harish3110/Desktop/AIET/capstone_project/train/F0933/MID5
1817,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0946/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0946/MID2
1818,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0994/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0931/MID3
1819,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0199/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0206/MID9
1820,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0051/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0872/MID5
1821,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0918/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0918/MID1
1822,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0552/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0552/MID1
1823,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0909/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0909/MID3
1824,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0408/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0408/MID4
1825,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0981/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0828/MID5
1826,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0742/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0785/MID1
1827,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0690/MID10,/Users/harish3110/Desktop/AIET/capstone_project/train/F0264/MID2
1828,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0730/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0730/MID6
1829,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0589/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0233/MID2
1830,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0154/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0872/MID4
1831,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0836/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0836/MID1
1832,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0376/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0376/MID1
1833,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0164/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0881/MID2
1834,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0112/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0760/MID2
1835,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0129/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0818/MID6
1836,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0231/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0728/MID2
1837,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0955/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0955/MID3
1838,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0811/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0811/MID4
1839,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0494/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0494/MID5
1840,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0150/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0150/MID2
1841,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0369/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0585/MID1
1842,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0443/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0914/MID3
1843,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0965/MID8,/Users/harish3110/Desktop/AIET/capstone_project/train/F0965/MID1
1844,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0717/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0788/MID2
1845,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0651/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0651/MID4
1846,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0249/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0803/MID3
1847,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0552/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0005/MID2
1848,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0742/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0742/MID7
1849,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0610/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0610/MID1
1850,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0194/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0672/MID2
1851,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0687/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0438/MID4
1852,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0690/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0690/MID8
1853,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0206/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0206/MID10
1854,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0763/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0459/MID1
1855,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0822/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0983/MID3
1856,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0169/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0816/MID5
1857,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0309/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0264/MID10
1858,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0708/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0708/MID9
1859,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0390/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0780/MID3
1860,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0081/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0674/MID5
1861,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0038/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0038/MID2
1862,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0051/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0376/MID5
1863,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0584/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0584/MID2
1864,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0703/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0703/MID7
1865,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0736/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0736/MID1
1866,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0842/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0967/MID1
1867,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0672/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0672/MID7
1868,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0016/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0500/MID5
1869,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0752/MID8,/Users/harish3110/Desktop/AIET/capstone_project/train/F0209/MID7
1870,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0674/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0674/MID5
1871,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0664/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0644/MID3
1872,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0703/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0589/MID2
1873,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0481/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0739/MID1
1874,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0661/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0882/MID5
1875,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0040/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0106/MID2
1876,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0968/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0427/MID2
1877,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0361/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0361/MID4
1878,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0421/MID8,/Users/harish3110/Desktop/AIET/capstone_project/train/F0460/MID1
1879,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0769/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0845/MID1
1880,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0785/MID10,/Users/harish3110/Desktop/AIET/capstone_project/train/F0752/MID6
1881,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0403/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0708/MID3
1882,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0439/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0439/MID8
1883,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0249/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0730/MID2
1884,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0290/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0290/MID6
1885,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0644/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0644/MID3
1886,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0242/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0138/MID2
1887,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0552/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0123/MID5
1888,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0829/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0825/MID9
1889,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0869/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0601/MID36
1890,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0811/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0805/MID1
1891,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0742/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0248/MID3
1892,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0983/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0758/MID2
1893,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0601/MID17,/Users/harish3110/Desktop/AIET/capstone_project/train/F0756/MID4
1894,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0070/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0282/MID6
1895,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0579/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0673/MID7
1896,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0791/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0601/MID27
1897,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0768/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0658/MID6
1898,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0421/MID10,/Users/harish3110/Desktop/AIET/capstone_project/train/F0161/MID2
1899,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0150/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0879/MID3
1900,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0216/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0216/MID5
1901,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0673/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0673/MID1
1902,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0783/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0783/MID5
1903,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0425/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0425/MID3
1904,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0150/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0162/MID1
1905,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0264/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0642/MID3
1906,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0825/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0627/MID3
1907,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0482/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0579/MID5
1908,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0421/MID10,/Users/harish3110/Desktop/AIET/capstone_project/train/F0968/MID4
1909,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0238/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0238/MID8
1910,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0593/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0593/MID4
1911,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0150/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0785/MID9
1912,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0801/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0801/MID2
1913,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0481/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0900/MID2
1914,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0579/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0579/MID5
1915,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0778/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0998/MID6
1916,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0879/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0237/MID3
1917,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0806/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0625/MID5
1918,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0739/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0752/MID6
1919,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0211/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0211/MID5
1920,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0704/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0704/MID5
1921,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0425/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0425/MID9
1922,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0503/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0160/MID4
1923,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0857/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0160/MID7
1924,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0196/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0574/MID4
1925,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0309/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0309/MID4
1926,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0154/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0739/MID5
1927,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0290/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0951/MID2
1928,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0664/MID9,/Users/harish3110/Desktop/AIET/capstone_project/train/F0106/MID4
1929,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0052/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F1000/MID2
1930,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0922/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0922/MID5
1931,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0031/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0688/MID3
1932,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0967/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0059/MID2
1933,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0752/MID10,/Users/harish3110/Desktop/AIET/capstone_project/train/F0081/MID3
1934,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0459/MID8,/Users/harish3110/Desktop/AIET/capstone_project/train/F0105/MID1
1935,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0811/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0390/MID3
1936,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0122/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0294/MID1
1937,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0915/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0537/MID1
1938,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0601/MID39,/Users/harish3110/Desktop/AIET/capstone_project/train/F0601/MID40
1939,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0228/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0101/MID4
1940,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0806/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0806/MID4
1941,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0872/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0872/MID8
1942,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0679/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0452/MID1
1943,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0174/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0137/MID2
1944,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0165/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0771/MID3
1945,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0846/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0836/MID1
1946,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0818/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0818/MID4
1947,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0718/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0661/MID4
1948,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0231/MID10,/Users/harish3110/Desktop/AIET/capstone_project/train/F0231/MID11
1949,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0933/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0158/MID8
1950,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0641/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0468/MID2
1951,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0993/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0425/MID6
1952,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0795/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0795/MID1
1953,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0625/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0625/MID4
1954,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0825/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0825/MID8
1955,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0473/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0590/MID2
1956,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0664/MID9,/Users/harish3110/Desktop/AIET/capstone_project/train/F0664/MID4
